"ifam","zygosity_2G","sex_2","sex_1","predicted_emotional11r_2","predicted_emotional13r_2","EMPQ_emotional11r_2","EMPQ_emotional13r_2","predicted_cognitive11r_2","predicted_cognitive13r_2","EMPQ_cognitive11r_2","EMPQ_cognitive13r_2","predicted_emotional11r_1","predicted_emotional13r_1","EMPQ_emotional11r_1","EMPQ_emotional13r_1","predicted_cognitive11r_1","predicted_cognitive13r_1","EMPQ_cognitive11r_1","EMPQ_cognitive13r_1"
"bd1384","DZ",2,2,0.15663045226497,0.210012380380745,1.08144370490244,0.754392791922727,0.0252824398649125,-0.0276144844508099,0.19081042691382,0.18217442245,-0.192675571752199,0.534823959842585,-1.19128356709756,-0.700152663077273,0.0104400476892528,0.18024421408364,0.0796993159138193,-0.26227002155
"bd1395","DZ",2,1,0.307043084552571,NA,0.808716432902442,NA,0.377573551541453,NA,0.63525487191382,NA,-0.139254972684915,NA,0.306115521953653,NA,0.19586936504445,NA,-0.0161432248467011,NA
"bd1406","MZ",2,2,NA,0.051213492930375,NA,-0.275910239077273,NA,-0.0273639255463296,NA,-0.15115891055,NA,-0.373425997596115,NA,-0.498132461077273,NA,-0.2290588243823,NA,-1.04004779955
"bd1432","DZ",2,1,0.244206332438171,-0.225906051880325,0.354170977902441,-0.336516299077273,0.117424461035413,-0.23302873436693,0.19081042691382,-0.26227002155,0.0457720583753453,-0.120354597221894,0.306115521953653,-0.404547443081365,-0.0802706615335805,-0.161696275804406,0.428301219153299,-0.278204807393701
"bd1480","DZ",1,1,-0.208922406790315,NA,0.397024612953653,NA,0.00353035637235958,NA,0.094967886153299,NA,-0.167783867433224,-0.106143936197175,0.487933703953652,0.413634374918635,-0.0378230981598705,0.123241883412704,0.539412330153299,0.388461858606299
"bd1491","DZ",1,1,-0.0154860034094747,-0.0309550792926645,-0.784793568046348,-1.22272926108136,-0.131140921845021,0.133628072893414,-0.127254335846701,-0.0559825853937007,-0.288166116186855,-0.370176094676675,-0.784793568046348,-0.222729261081365,-0.18206574444881,-0.343339887725106,-0.793921002846701,-0.278204807393701
"bd1513","DZ",1,1,0.193222225893215,NA,0.760660976953653,NA,0.28914311854504,NA,0.428301219153299,NA,-0.194507152648745,NA,0.306115521953653,NA,-0.28584463086978,NA,0.206078997153299,NA
"bd1535","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.229161922812909,NA,-0.282192658097558,NA,-0.069118871887267,NA,0.19081042691382,NA
"bd1550","DZ",1,1,0.0703685691218755,NA,0.397024612953653,NA,-0.102639085002691,NA,0.094967886153299,NA,-0.297035705208375,NA,-0.784793568046348,NA,-0.00690072029552055,NA,0.094967886153299,NA
"bd1583","DZ",1,NA,0.367706332066045,NA,0.851570067953653,NA,0.15470789083836,NA,-0.0161432248467011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bd1594","DZ",2,2,-0.0851590503323993,0.522674582986126,-0.100374476097559,0.754392791922727,-0.139745775178117,0.31857625915815,-0.80918957308618,0.29328553345,-0.0288995952659096,0.0477946619801252,0.263261886902441,-0.427425390077273,-0.125995014342947,-0.26898085691576,-0.47585623908618,-0.15115891055
"bd1616","DZ",1,2,-0.000113529712674545,-0.210968203471134,0.124297340953653,0.322725283918635,-0.0826140553396507,-0.227599765647266,0.094967886153299,-0.0559825853937007,0.23150038916317,-0.171989129524645,0.0814437049024416,-0.0637890270772734,0.211673767845153,0.13504348484625,0.19081042691382,0.29328553345
"bd1631","DZ",1,1,-0.0511099400010645,NA,-0.339339023046347,NA,-0.102951406683701,NA,0.206078997153299,NA,-0.0724469812084846,NA,0.316216532953653,NA,-0.0202084901778107,NA,-0.127254335846701,NA
"bd1642","MZ",1,1,0.178586359714465,0.197121323056155,0.215206431953653,0.595452556918635,0.18124214108624,0.455493529555764,0.094967886153299,1.0551285256063,-0.0824690539650447,0.122015971361745,-0.0575208410463471,0.413634374918635,-0.15652907965915,0.194990939756465,-0.127254335846701,0.388461858606299
"bd1653","DZ",2,2,-0.170902264889819,0.0844844264647949,0.263261886902441,0.208938245922726,-0.111603271039047,0.19206602023292,-0.47585623908618,0.40439664545,-0.241942680406609,-0.0219802722418047,0.354170977902441,0.299847336922727,-0.151442542925587,-0.0812410909804004,-0.14252290608618,-0.37338113255
"bd1664","DZ",2,1,-0.0563270915030795,NA,0.0814437049024416,NA,0.163905176912033,NA,0.74636598291382,NA,0.0769817373661955,-0.209834703170844,-0.0575208410463471,0.140907102918635,0.0886878282497596,-0.160736397506926,0.206078997153299,0.277350747606299
"bd1675","MZ",2,2,0.11446088824768,0.0864498609208649,0.172352795902441,0.663483700922727,0.0621360921849228,0.33558076704627,-0.14252290608618,0.18217442245,-0.2602309592938,-0.162074151542115,-0.554919931097558,-0.245607208077274,-0.112598708718967,0.35867208541734,-0.47585623908618,-0.26227002155
"bd1686","DZ",1,2,0.0383724941457352,NA,-0.239339023046347,NA,-0.00556939460728064,NA,-0.505032113846701,NA,0.0268305881937708,NA,0.172352795902441,NA,-0.247124346442997,NA,-0.25363401708618,NA
"bd1701","MZ",2,2,0.17519354374238,-0.00304035486113496,0.0814437049024416,0.299847336922727,0.0561014372369029,-0.0130200567098404,-0.0314117950861803,0.29328553345,0.16786968987829,NA,-0.373101749097559,NA,0.0656539445500528,NA,-0.14252290608618,NA
"bd1712","DZ",2,2,0.428223806119061,-0.110268350128705,0.263261886902441,-0.427425390077273,0.184855449499703,-0.014678826401,0.19081042691382,-0.37338113255,0.0838072301531605,-0.422802213438685,-0.100374476097559,-0.518334481077274,0.283030998350223,-0.28176441393572,0.74636598291382,-0.15115891055
"bd1756","MZ",1,1,0.266707759429695,-0.0398981645759946,0.942479158953652,-0.522729261081365,0.26213347442888,-0.224407793458526,-0.238365446846701,-0.944871474393701,0.249535200204705,0.416931529963255,-0.0575208410463471,0.504543465918635,0.107922788057169,0.226864326127344,-0.460587669846701,-0.6115381413937
"bd1782","DZ",1,1,NA,-0.0788804550122348,NA,0.140907102918635,NA,-0.166389476867046,NA,0.0551285256062993,NA,-0.232325689342525,NA,0.595452556918635,NA,-0.294538297399156,NA,-0.0559825853937007
"bd1826","MZ",2,2,0.14935528791294,NA,-0.100374476097559,NA,-0.174678839320777,NA,-0.58696735108618,NA,-0.11956580519057,NA,-0.191283567097558,NA,-0.353201933315307,NA,-0.36474512808618,NA
"bd1841","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473714194640045,NA,-0.336516299077273,NA,-0.13990376073571,NA,0.18217442245
"bd1900","MZ",1,1,-0.0888915553198447,NA,0.0333882499536528,NA,-0.3284968908338,NA,-0.238365446846701,NA,-0.112557314996295,NA,0.124297340953653,NA,-0.298713716046091,NA,-0.571698780846701,NA
"bd1922","DZ",2,2,-0.0278742164053895,NA,-0.282192658097558,NA,0.0689790124610925,NA,0.41303264891382,NA,0.0838777933762305,NA,0.354170977902441,NA,0.279745578144793,NA,0.74636598291382,NA
"bd1933","MZ",2,2,-0.0541207252766693,NA,-0.373101749097559,NA,-0.565356167849507,NA,-0.14252290608618,NA,-0.31610313673608,NA,-0.373101749097559,NA,-0.459318683384487,NA,0.0796993159138193,NA
"bd1944","DZ",2,2,-0.29394333586495,NA,-0.827647204097559,NA,-0.190252307355717,NA,-0.58696735108618,NA,0.000839879366120656,NA,-0.100374476097559,NA,0.247716828713723,NA,0.19081042691382,NA
"ga0004","DZ",2,1,NA,0.148535623289865,NA,-0.0637890270772734,NA,0.0982910485318103,NA,-0.37338113255,NA,-0.163094283516825,NA,-1.22272926108136,NA,-0.350296578308106,NA,-0.6115381413937
"ga0015","DZ",1,2,-0.0688546037281946,NA,-0.0575208410463471,NA,0.10671938590121,NA,0.650523442153299,NA,0.00160498688775038,NA,0.263261886902441,NA,0.0231498071935532,NA,0.52414376091382,NA
"ga0063","DZ",2,2,NA,-0.323050281718825,NA,-0.209243572077274,NA,-0.10792103887744,NA,-0.15115891055,NA,0.0210911223991853,NA,-0.109243572077274,NA,-0.1735166384847,NA,-0.52615891055
"ga0085","DZ",1,NA,-0.161445915904635,NA,-0.784793568046348,NA,0.0106624336918694,NA,0.206078997153299,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ga0096","MZ",2,2,0.0601566108296206,NA,0.899625523902442,NA,-0.246849319854647,NA,-0.25363401708618,NA,-0.117550132984779,NA,0.535989159902441,NA,-0.0942764893693171,NA,-0.0314117950861803,NA
"ga0122","DZ",2,2,NA,-0.185326382252895,NA,-0.154698117077274,NA,0.0187067675353099,NA,0.62661886745,NA,-0.0422002381516749,NA,-0.0637890270772734,NA,0.00959667774931018,NA,-0.37338113255
"ga0144","DZ",2,2,-0.373073341657409,-0.231481804458095,0.535989159902441,0.572574609922726,-0.146765836734547,-0.12417391374189,0.301921537913819,0.62661886745,-0.125930973272659,0.0252742933029851,0.717807341902441,0.299847336922727,-0.167663462811907,0.0402852533309703,0.301921537913819,-0.15115891055
"ga0155","DZ",2,2,NA,0.570225034318155,NA,0.572574609922726,NA,0.0794728310387898,NA,-0.15115891055,NA,0.182653006289545,NA,0.663483700922727,NA,-0.0388013385391304,NA,-0.0400477995500005
"ga0225","DZ",1,1,NA,0.265547577779695,NA,-0.0409110790813644,NA,0.0638581496888141,NA,-0.167093696393701,NA,-0.0241257366114946,NA,-0.222729261081365,NA,-0.0441177366923057,NA,-0.722649252393701
"ga0284","DZ",2,1,0.103069763619881,NA,0.263261886902441,NA,0.0690458895884529,NA,0.19081042691382,NA,0.0451129450249853,NA,0.397024612953653,NA,-0.00623528233346046,NA,-0.238365446846701,NA
"ga0306","DZ",1,1,NA,0.359295289158736,NA,0.686361647918635,NA,0.332538390736624,NA,0.166239636606299,NA,0.230129749284875,NA,0.504543465918635,NA,0.0276040099883242,NA,-0.0559825853937007
"ga0332","MZ",2,2,NA,-0.353460822395625,NA,-0.809243572077274,NA,-0.22294943633226,NA,-0.15115891055,NA,-0.395936482363165,NA,-1.51833448107727,NA,-0.16347148257246,NA,0.84884108945
"ga0343","DZ",2,2,-0.132802192727889,NA,-0.554919931097558,NA,-0.148925819974817,NA,-0.0314117950861803,NA,0.21926298333707,NA,-0.100374476097559,NA,0.025385326055533,NA,0.52414376091382,NA
"ga0354","DZ",1,2,-0.190413118615595,-0.169541188506815,-0.421157205046348,-0.768183806081365,-0.30193296206056,-0.216231863204896,-0.682809891846701,-0.722649252393701,-0.18074444157396,-0.098261164635315,-0.373101749097559,-0.245607208077274,-0.0816547637813671,-0.0222753584959099,-1.14252290608618,-0.65115891055
"ga0376","DZ",1,1,NA,-0.165217131765944,NA,-0.222729261081365,NA,-0.122174141811396,NA,-0.278204807393701,NA,0.444568735568875,NA,0.322725283918635,NA,0.0592887086893442,NA,-0.0559825853937007
"ga0380","DZ",2,1,-0.16353112919643,NA,-0.827647204097559,NA,-0.352391543627657,NA,-0.65641179508618,NA,-0.292826207354125,NA,-1.42115720504635,NA,-0.0460819065109704,NA,-0.0161432248467011,NA
"ga0472","DZ",1,2,0.151331939342905,0.250791993638496,0.124297340953653,0.504543465918635,0.186616028098549,0.307682364247405,0.206078997153299,0.499572969606299,-0.0613608123148294,0.198986893868455,-0.554919931097558,0.118029154922726,-0.114981329708367,0.19992443754696,0.19081042691382,-0.0400477995500005
"ga0483","DZ",1,1,-0.0552035580343145,0.223970201518125,0.669751885953653,-0.222729261081365,0.0672130027706998,0.144743678171124,0.428301219153299,-0.0559825853937007,0.278005306693906,-0.257897271478154,0.578842794953652,-0.495456534081365,0.35189654160531,0.198222574213104,0.317190108153299,0.0551285256062993
"ga0505","DZ",1,2,NA,0.00114870903553536,NA,-0.131820170081365,NA,0.0536043550734445,NA,-0.722649252393701,NA,0.312404391614885,NA,-0.245607208077274,NA,0.0116603929844903,NA,-0.37338113255
"ga0542","DZ",1,2,NA,0.465268773549496,NA,0.686361647918635,NA,0.0016615957156142,NA,-0.0559825853937007,-0.00968621818270928,0.146856835781205,0.626898250902442,0.481665518922727,-0.021105774880257,0.0378614014314103,-0.0314117950861803,-0.26227002155
"ga0564","DZ",2,1,0.125166398683561,-0.240057191534245,0.172352795902441,0.572574609922726,-0.057927501207377,-0.24870537033557,-0.36474512808618,-0.26227002155,-0.237534881209035,NA,0.942479158953652,NA,0.0314555802081994,NA,0.872745664153299,NA
"ga0586","MZ",2,2,NA,0.300477409449895,NA,0.208938245922726,NA,0.0777691413988997,NA,0.18217442245,NA,0.183924884611675,NA,0.299847336922727,NA,0.29196074467895,NA,0.62661886745
"ga0590","MZ",1,1,-0.301937880189705,NA,-0.784793568046348,NA,-0.147726632707451,NA,-0.571698780846701,NA,-0.286745149588105,NA,-1.33024811404635,NA,-0.0858524233490204,NA,-0.238365446846701,NA
"ga0645","DZ",2,1,-0.0517698489791793,-0.158239611242915,-0.464010840097559,-0.518334481077274,-0.0643534262054872,-0.1821166091531,0.52414376091382,-0.48449224355,-0.0532500757191446,-0.000439780110484698,-0.148429932046347,0.504543465918635,-0.142514335936831,-0.123395565570846,-0.0161432248467011,-0.6115381413937
"ga0660","MZ",2,2,NA,-0.0707137210219647,NA,0.390756427922726,NA,-0.15660018465498,NA,-0.0400477995500005,NA,-0.025291655352455,NA,0.754392791922727,NA,-0.0914623687853999,NA,0.40439664545
"ga0682","DZ",2,2,0.14931057240224,0.625979118583555,0.335989159902441,0.845301882922726,0.328035682087563,0.27915618596477,0.52414376091382,0.29328553345,-0.11490184273808,-0.0458298736465447,-0.645829022097559,-0.791061754077274,0.0753997425081032,0.12186494655903,0.52414376091382,-0.15115891055
"ga0704","DZ",2,1,-0.0281526395922793,0.00784436198169536,-0.191283567097558,0.299847336922727,-0.157474908653597,0.13509416708283,-0.36474512808618,0.29328553345,-0.0388516244052047,-0.200649206042395,-1.87570265904635,-0.495456534081365,0.278713358011879,-0.168053405484976,-0.682809891846701,-0.5004270303937
"ga0730","DZ",2,2,0.29040132153986,0.154420205217235,-0.100374476097559,-0.518334481077274,-0.0794475166627271,-0.0834820075232199,-0.58696735108618,0.29328553345,-0.22721060791966,-0.483881414159945,-1.73673811309756,-0.700152663077273,-0.599263561613607,-0.61240637597854,-1.14252290608618,-1.04004779955
"ga0741","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312571964065135,NA,-0.427425390077273,NA,0.20732059028753,NA,0.51550775645
"ga0752","DZ",1,2,-0.267551646508965,-0.258153734362295,-0.784793568046348,-0.859092897081365,-0.00315207103051048,0.051254461070574,0.317190108153299,0.0551285256062993,0.0344079946783505,-0.243930446735445,0.0814437049024416,0.0271200639227265,0.182291461562143,0.10913594176793,-0.14252290608618,0.18217442245
"ga0774","DZ",1,2,-0.175083947376405,0.294504069396815,0.215206431953653,-0.0409110790813644,-0.00526098216715062,0.278514354833694,0.094967886153299,0.610684081606299,0.33157671158798,0.239777860178555,0.808716432902442,0.118029154922726,0.221126104131983,0.30836460608242,0.52414376091382,0.62661886745
"ga0785","DZ",2,2,NA,0.0336164651812952,NA,0.390756427922726,NA,0.24256538178836,NA,0.73772997845,NA,0.283843561190925,NA,-0.245607208077274,NA,0.10076936168987,NA,0.18217442245
"ga0833","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.14709500551425,NA,0.335989159902441,NA,0.144840176212413,NA,-0.25363401708618,NA
"ga0844","DZ",2,2,-0.0600623465268797,0.311230009598035,-0.00946538509755866,0.845301882922726,-0.121662884635467,-0.11659883008986,-0.58696735108618,-0.48449224355,NA,0.011659331283315,NA,-0.245607208077274,NA,-0.24199418709651,NA,-0.26227002155
"ga0855","DZ",1,1,-0.0607324203542349,-0.0635126438684947,-0.966611750046347,0.322725283918635,0.162419644057439,0.320013292751364,0.539412330153299,0.7217951926063,0.261286505183065,0.123755940883975,0.487933703953652,-0.0409110790813644,0.131354712848889,0.441275432403154,0.206078997153299,0.0551285256062993
"ga0866","DZ",2,1,-0.420538759158349,NA,-0.373101749097559,NA,-0.217144305917167,NA,-0.92030068408618,NA,0.496802513209505,NA,-0.0575208410463471,NA,0.0476391503121291,NA,-0.349476557846701,NA
"ga0870","DZ",1,1,-0.0674059696100545,NA,0.0333882499536528,NA,-0.45825330140198,NA,-0.460587669846701,NA,0.190376587428906,NA,-0.148429932046347,NA,-0.134310463693501,NA,-0.460587669846701,NA
"ga0903","DZ",2,2,0.188823159047301,0.282407183865695,0.990534614902441,0.118029154922726,0.307988586802593,0.33157132769278,0.96858820491382,0.40439664545,0.16829850063695,0.331696189378345,-0.282192658097558,0.663483700922727,0.189683219181033,0.42637940779262,0.52414376091382,0.73772997845
"ga0962","DZ",1,1,-0.00019234972770489,0.140257216515905,-1.13933902304635,-0.622729261081365,-0.0511197542692604,-0.00680446962028546,-0.0161432248467011,-0.0559825853937007,-0.0714828366281345,0.225343613969345,0.215206431953653,0.0499980119186354,0.107284857534799,0.194379513803564,0.650523442153299,0.499572969606299
"ga0973","MZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.0984677436332395,NA,-0.00946538509755866,NA,0.115377740752863,NA,0.0796993159138193,NA
"ga0984","DZ",2,2,0.38138654467313,NA,0.354170977902441,NA,0.185603457318823,NA,0.19081042691382,NA,-0.0791440258273994,NA,0.172352795902441,NA,0.0891432468622926,NA,-0.0314117950861803,NA
"gd1010","DZ",2,2,-0.173440750818789,NA,-0.00946538509755866,NA,-0.102333431458007,NA,-0.36474512808618,NA,-0.0318340705151196,NA,-0.554919931097558,NA,-0.0300237420219671,NA,-0.36474512808618,NA
"gd1021","MZ",1,1,0.517906711167425,0.522900053486036,0.215206431953653,1.40227073891864,0.2458220049631,0.328047977110704,0.317190108153299,0.0551285256062993,0.298947697738675,0.190564127716985,-0.148429932046347,0.504543465918635,0.0163842606047292,0.150965073794875,-1.2383654468467,0.388461858606299
"gd1032","DZ",1,2,0.274325782858465,NA,0.760660976953653,NA,0.22439632949936,NA,0.650523442153299,NA,0.11616330810341,-0.185845712579195,0.535989159902441,0.118029154922726,0.0865315527775128,-0.2831901567489,-0.0314117950861803,0.07106331145
"gd1043","MZ",2,2,-0.127794649060849,-0.223661787802845,-0.282192658097558,-0.154698117077274,-0.045246697418227,0.00705439816386024,-0.14252290608618,-0.15115891055,0.00931831318172075,0.124288543924075,-0.191283567097558,0.299847336922727,0.056969673889203,0.1540089522188,-0.25363401708618,0.18217442245
"gd1113","DZ",2,2,-0.345522824284809,-0.274052633485025,0.0814437049024416,-0.245607208077274,0.0648275300544532,-0.0388615678975599,0.19081042691382,-0.15115891055,-0.0646881425906895,-0.162472309609765,-0.736738113097559,-0.154698117077274,0.027507753027183,0.0109588582169096,-0.14252290608618,-0.26227002155
"gd1161","DZ",2,2,-0.0662779845738794,NA,-0.191283567097558,NA,-0.0613176376451172,NA,-0.25363401708618,NA,0.00540901883738058,0.00655641320325506,-0.373101749097559,-0.709243572077274,0.00842058187713303,-0.0134552626704503,-0.25363401708618,-0.81782557755
"gd1231","DZ",1,2,NA,0.102718980296175,NA,-0.622729261081365,NA,0.0595755322428843,NA,-0.167093696393701,NA,0.202152699224955,NA,0.936210972922727,NA,0.22809135790579,NA,0.51550775645
"gd1264","DZ",1,1,NA,0.263377764297665,NA,1.11060407191863,NA,-0.110380912071976,NA,0.0551285256062993,NA,-0.0193447923260747,NA,0.999492960918635,NA,-0.117924093743646,NA,-0.167093696393701
"gd1290","MZ",1,1,-0.347764109972065,0.0392054300725353,-0.330248114046347,1.14090710291864,-0.00511217624658052,0.208975348365614,0.872745664153299,0.610684081606299,-0.0814298785390247,0.0235643888717756,0.0333882499536528,0.140907102918635,0.162918206728129,0.179730766248325,0.428301219153299,-0.278204807393701
"gd1301","DZ",1,2,-0.0860161291041447,NA,0.215206431953653,NA,0.0555195408968298,NA,-0.0161432248467011,NA,0.16135862892229,NA,0.990534614902441,NA,0.242314680401353,NA,-0.25363401708618,NA
"gd1360","DZ",1,NA,-0.159150560200965,NA,-0.421157205046348,NA,-0.23425088337721,NA,-0.238365446846701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gd1371","DZ",1,2,-0.183488007789285,NA,0.760660976953653,NA,0.00397146717624955,NA,-0.280032113846701,NA,-0.50052371231192,NA,0.335989159902441,NA,-0.128872058090957,NA,0.85747709391382,NA
"gd1382","MZ",1,1,NA,0.353522619051315,NA,-0.495456534081365,NA,0.143739267585544,NA,-0.722649252393701,NA,0.0276970903046654,NA,-0.677274716081365,NA,0.220820631173914,NA,0.499572969606299
"gd1441","MZ",2,2,-0.0167043029408995,-0.402201576474475,-0.464010840097559,-1.15469811707727,0.335678723141563,0.21513358756011,-0.25363401708618,0.07106331145,-0.0217023336609794,0.034915212501265,-0.736738113097559,-0.518334481077274,0.0932844163317628,0.25455716351748,-0.14252290608618,0.18217442245
"gd1463","MZ",2,2,NA,0.191396896954575,NA,0.208938245922726,NA,0.23071465678675,NA,-0.0400477995500005,NA,0.506700188632775,NA,0.118029154922726,NA,0.23604482603402,NA,0.18217442245
"gd1533","DZ",2,2,0.122459578456991,-0.341976558853845,0.808716432902442,-0.154698117077274,0.171991694375923,-0.39710701141465,0.96858820491382,0.40439664545,0.13030243958543,0.249887752404705,0.354170977902441,0.663483700922727,-0.195300999145847,0.10788466342248,-0.14252290608618,0.40439664545
"gd1581","DZ",1,2,-0.0413883573220645,-0.205402270987744,0.306115521953653,-0.313638352081365,0.144571134748539,-0.105461994011316,0.428301219153299,0.832906303606299,-0.129699037215479,-0.178463474238825,0.354170977902441,0.724089760922726,-0.322228352515507,-0.4677539381166,-0.14252290608618,-0.26227002155
"gd1636","DZ",1,1,0.156864471961696,NA,0.124297340953653,NA,0.0841781211961691,NA,-0.682809891846701,NA,0.158544275206345,NA,0.760660976953653,NA,0.0372247223160892,NA,-0.349476557846701,NA
"gd1673","MZ",1,1,-0.0379224302582745,NA,-0.784793568046348,NA,0.130907770228609,NA,0.428301219153299,NA,0.103245752238346,NA,-0.512066296046347,NA,0.26238313745466,NA,-0.127254335846701,NA
"gd1765","DZ",1,1,-0.279133448618865,-0.0752601191676647,-0.784793568046348,-0.313638352081365,-0.349988334674,-0.193192323661086,-0.238365446846701,-0.5004270303937,-0.0958293794918746,0.126587677625335,0.0333882499536528,0.322725283918635,-0.253431140184111,-0.264695991132636,-0.349476557846701,-0.167093696393701
"gd1872","DZ",1,2,NA,-0.159157211780284,NA,0.0499980119186354,NA,0.0715692515694643,NA,-0.167093696393701,NA,0.629934492137245,NA,0.299847336922727,NA,0.26756491364999,NA,-0.15115891055
"gd1916","DZ",2,1,-0.167896122942819,-0.128370517926045,-0.0640108400975586,-0.791061754077274,0.333742463656333,0.25093679368458,0.96858820491382,0.18217442245,-0.198247839200525,-0.172757422901335,0.124297340953653,0.140907102918635,0.128183820886839,0.263550248442934,0.428301219153299,0.9440174146063
"gd1942","DZ",2,2,0.25544820995843,0.279572192863655,0.263261886902441,0.208938245922726,0.231586225756853,-0.0112524825542799,0.74636598291382,0.07106331145,0.17977159000614,-0.093539311310065,0.717807341902441,0.390756427922726,0.156620427546623,0.24916499832524,0.301921537913819,0.62661886745
"gd1953","DZ",2,NA,-0.0205593893867293,NA,0.263261886902441,NA,-0.089650200086387,NA,0.0796993159138193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gf2001","DZ",2,2,-0.33143518822198,NA,-0.554919931097558,NA,-0.203360461351267,NA,-0.92030068408618,NA,-0.42993114841519,NA,-1.19128356709756,NA,-0.171868632559457,NA,0.41303264891382,NA
"gf2034","DZ",2,2,NA,0.0302056046980353,NA,0.0271200639227265,NA,0.1916110552977,NA,0.07106331145,NA,0.060390386657725,NA,0.663483700922727,NA,0.36221733093565,NA,0.62661886745
"gf2082","DZ",2,2,0.48704784354083,-0.131570786492495,0.172352795902441,-0.245607208077274,0.156624749734803,-0.0843612814644099,0.52414376091382,-0.15115891055,-0.00463512545443941,-0.154379309441555,-0.282192658097558,0.118029154922726,-0.103191297323297,-0.20647791293413,0.41303264891382,-0.15115891055
"gf2093","DZ",2,1,NA,-0.099766875170105,NA,-0.154698117077274,NA,-0.30724320086483,NA,-0.92893668855,NA,0.0840471700398356,NA,-0.222729261081365,NA,-0.005424258598686,NA,-1.0559825853937
"gf2163","DZ",1,1,0.202309157033385,NA,0.487933703953652,NA,-0.0477356411387407,NA,0.539412330153299,NA,-0.198281520683185,NA,-0.512066296046347,NA,-0.23770414713285,NA,-1.4605876698467,NA
"gf2200","DZ",2,1,-0.0468109013311293,-0.484999201638205,-0.100374476097559,-0.881970845077274,-0.207444214105557,-0.19102720755829,0.63525487191382,-0.26227002155,-0.0794839028014148,0.310802071033225,-0.148429932046347,-0.950001988081365,0.0582145753355591,0.247182462811084,-0.127254335846701,0.166239636606299
"gf2222","DZ",1,2,0.399643859112425,0.302546435688235,0.397024612953653,0.413634374918635,0.150427708606879,0.214434422560294,0.206078997153299,-0.0559825853937007,-0.0427304390866696,-0.049350994869575,-0.554919931097558,-0.427425390077273,-0.233440753438677,-0.0888500834618799,-0.58696735108618,-0.48449224355
"gf2233","DZ",2,1,-0.16062845892459,NA,-0.964010840097559,NA,-0.480157872546007,NA,-1.25363401708618,NA,-0.0423258702160646,NA,0.215206431953653,NA,-0.165178853497311,NA,-0.349476557846701,NA
"gf2314","DZ",1,2,-0.155893481060284,-0.294212032031605,0.0333882499536528,0.322725283918635,-0.33686174708214,-0.203764137377046,-1.5300321138467,0.9440174146063,-0.12489060749496,-0.052528716496515,0.445080068902442,0.754392791922727,-0.060683155812667,0.0925790346448796,0.52414376091382,0.29328553345
"gf2336","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.129274840497895,NA,-0.518334481077274,NA,0.0485316107117697,NA,-0.15115891055
"gf2340","DZ",1,2,-0.0224610721322646,-0.00240285248992441,-0.148429932046347,0.0499980119186354,0.149349533991479,-0.0649029925682457,0.206078997153299,-0.722649252393701,0.0722109428989007,-0.292212175267625,-1.28219265809756,-0.154698117077274,0.216507540281483,-0.39710334140537,0.19081042691382,-1.04004779955
"gf2373","DZ",2,1,-0.30179642678351,NA,-0.282192658097558,NA,-0.390671111099317,NA,-0.69807846208618,NA,-0.0668781690021648,NA,0.760660976953653,NA,-0.1866355511687,NA,0.317190108153299,NA
"gf2395","DZ",1,1,NA,0.131679084954865,NA,0.577270738918635,NA,-0.0294702419843057,NA,-0.0559825853937007,NA,-0.132023351390325,NA,-0.404547443081365,NA,-0.115039063362636,NA,-0.5004270303937
"gf2406","MZ",2,2,-0.16224876493511,NA,-0.191283567097558,NA,-0.282504409387697,NA,-0.58696735108618,NA,-0.0172971989779096,NA,-0.282192658097558,NA,-0.155364613393117,NA,-0.58696735108618,NA
"gf2432","DZ",1,2,0.158911787733625,NA,0.215206431953653,NA,0.1115220509273,NA,0.539412330153299,NA,0.0895250506877104,NA,0.235989159902442,NA,0.036771351084073,NA,-0.0314117950861803,NA
"gf2513","DZ",1,1,0.0282551752865555,0.310755714328555,-0.421157205046348,0.868179829918636,0.226762596047729,0.185840426378604,-0.127254335846701,-0.0559825853937007,-0.0260973368740546,0.0921144772358256,0.215206431953653,-0.222729261081365,-0.0103839323872804,0.186393490878494,0.539412330153299,0.7217951926063
"gf2524","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.26976204624935,-0.330741905853225,-1.00946538509756,0.118029154922726,-0.0828269545804872,-0.29488170508355,-0.47585623908618,-0.59560335455
"gf2535","DZ",1,2,-0.137831378525925,-0.0601082160229546,-0.148429932046347,-0.404547443081365,-0.428567700887621,-0.156306975271946,-0.571698780846701,-1.0559825853937,0.211686123426951,0.314019091742495,0.717807341902441,0.208938245922726,0.009966709210693,0.11864980462437,0.41303264891382,0.18217442245
